_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,QC_%Q30_R1_NUM,QC_%Q30_R2_NUM,QC_%mapped_reads_NUM,QC_H2O_NUM,QC_RQN_NUM,QC_gcorr_BOOL,QC_gcorr_NUM_ARRAY,QC_gcorr_threshold_NUM,QC_input_rRNA_depletion_ng_NUM,QC_input_rRNA_depletion_ng_uL_NUM,QC_input_rRNA_depletion_uL_NUM,QC_library_conc_nM_NUM,QC_mapped_reads_BOOL,QC_mapped_reads_NUM,QC_nmap_BOOL,QC_nmap_NUM,QC_nmap_threshold_NUM,QC_total_RNA_conc_ng_ul_NUM,QC_trimmed_reads_R1_NUM,QC_trimmed_reads_R2_NUM,QC_volume_for_pooling_NUM,Strain_input_state,container,28S_18S_ratio,RQN,sequenced_sample_id,output_files
5bee125189f10442ca0f7eb3,sample.ginkgo.22178759.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,b5dfbcd5e4ce9cf14d5a1f7fb1ae97b0744e278a,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.007481], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.007481|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9516942199391062,0.9922305326065548,0.9983,,9.1,True,[0.99782047 0.99780816],0.8,,,,,True,29171667,True,12588357.0,500000.0,,14511162,14511162,,,449554.0,1.6,9.1,22409574.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178759.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,b5dfbcd5e4ce9cf14d5a1f7fb1ae97b0744e278a,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.007481], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.007481|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9516942199391062,0.9922305326065548,0.9983,,9.1,True,[0.99782047 0.99780816],0.8,,,,,True,29171667,True,12588357.0,500000.0,,14511162,14511162,,,449554.0,1.6,9.1,22409574.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178760.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,b5dfbcd5e4ce9cf14d5a1f7fb1ae97b0744e278a,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.007481], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.007481|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9525269644716028,0.9900975161429176,0.9982,,9.2,True,[0.99782047 0.99926942],0.8,,,,,True,31993482,True,13721142.0,500000.0,,15881268,15881268,,,449554.0,1.6,9.2,22409582.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178760.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,b5dfbcd5e4ce9cf14d5a1f7fb1ae97b0744e278a,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.007481], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.007481|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9525269644716028,0.9900975161429176,0.9982,,9.2,True,[0.99782047 0.99926942],0.8,,,,,True,31993482,True,13721142.0,500000.0,,15881268,15881268,,,449554.0,1.6,9.2,22409582.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178761.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,28443495453074fb2407da551ddefa59870a1ff0,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.99601], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.99601|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9520076705192612,0.9929582896877556,0.9983,,9.3,True,[0.99840637 0.99835178],0.8,,,,,True,33454491,True,14467281.0,500000.0,,16633033,16633033,,,449554.0,1.7,9.3,22409590.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178761.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,28443495453074fb2407da551ddefa59870a1ff0,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [1.99601], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.99601|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9520076705192612,0.9929582896877556,0.9983,,9.3,True,[0.99840637 0.99835178],0.8,,,,,True,33454491,True,14467281.0,500000.0,,16633033,16633033,,,449554.0,1.7,9.3,22409590.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178762.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,04f8898e77f150b7a02cea06a3eb7783b9e52745,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [0.429925187], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.429925187|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.948315562239938,0.9888395680934676,0.9967,,8.9,True,[0.99444869 0.99534439],0.8,,,,,True,15745682,True,6846845.0,500000.0,,7881057,7881057,,,449553.0,1.7,8.9,22409527.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178762.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,04f8898e77f150b7a02cea06a3eb7783b9e52745,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [0.429925187], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.429925187|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.948315562239938,0.9888395680934676,0.9967,,8.9,True,[0.99444869 0.99534439],0.8,,,,,True,15745682,True,6846845.0,500000.0,,7881057,7881057,,,449553.0,1.7,8.9,22409527.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178763.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,04f8898e77f150b7a02cea06a3eb7783b9e52745,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [0.429925187], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.429925187|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9481312840832204,0.99254266395967,0.9976,,9.0,True,[0.99444869 0.99918573],0.8,,,,,True,18583216,True,7899550.0,500000.0,,9265373,9265373,,,449553.0,1.5,9.0,22409535.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
5bee125189f10442ca0f7eb3,sample.ginkgo.22178763.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,04f8898e77f150b7a02cea06a3eb7783b9e52745,"Bacillus subtilis 168 Marburg | 30.0 | [22.0] | {""Dextrose (D-Glucose)"": [0.429925187], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | RNA_SEQ | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.429925187|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,22.0,hour,0.9481312840832204,0.99254266395967,0.9976,,9.0,True,[0.99444869 0.99918573],0.8,,,,,True,18583216,True,7899550.0,500000.0,,9265373,9265373,,,449553.0,1.5,9.0,22409535.0,"['/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_QC_and_metadata.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM_transposed.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_FPKM.csv', '/products/v2/1068bfdb0f2a53f1a97eb08c946ee732/LYLlJkEDvKNJelyV9oNW9Wx8/6pDrrRNPEG5lxDzP0Eo3v6ZZ/experiment.ginkgo.29649_ReadCountMatrix_preCAD_TPM.csv']"
